ID,reputation,displayname,location,upvotes,downvotes,emailhash,accountid
"8157565","2571","Luis L","Tijuana, Baja California, México","273","38","","11112219"
"8157566","1","Nour Sobhy","","0","0","","11112221"
"8157567","1","Brenda Chicarelli","","0","0","","8975457"
"8157568","1","Chuck W","","0","0","","11112223"
"8157569","29","am coder frog ok","","2","0","","11112225"
"8157570","1","user8157570","","0","0","","11112226"
"8157571","1","user8157571","","0","0","","11112227"
"8157572","1","Junior Ramoty","Arapongas - PR, Brasil","0","0","","10964589"
"8157573","1","Naufal Afaf","","0","0","","11112229"
"8157574","1","omarsoufiane","","0","0","","11112232"
"8157575","1","Ryan Sharma","","0","0","","11112233"
"8157576","1","Jack Lloyd","","0","0","","11112235"
"8157577","1","Martino Doro-on","Cebu City, Central Visayas, Philippines","0","0","","11112236"
"8157578","1","antonioaren","Las Palmas de Gran Canaria, España","0","0","","8748494"
"8157579","1","ChongZhang","","0","0","","11112239"
"8157580","3","zorkedon","","0","0","","11112240"
"8157581","1","haotseng","Taiwan","0","0","","11112241"
"8157582","1","user8157582","","0","0","","11112246"
"8157583","1","Emi793xw","","0","0","","11112248"
"8157584","1","吴建谷","china","0","0","","11112250"
"8157585","1","ZeroSignal","California, United States","0","0","","11112253"
"8157586","1","Alex Alex Tsui","","0","0","","11112254"
"8157587","19","Ton Daamen","Chiang Rai Thailand","0","0","","11112257"
"8157588","1","kenriy","","0","0","","11112258"
"8157589","1","sakou chola","","0","0","","11112259"
"8157590","63","PKV","Magarpatta City, Pune, Maharashtra, India","0","0","","11112261"
"8157591","1","user8157591","","0","0","","11112262"
"8157592","1","17382","","0","0","","11112263"
"8157593","101","cayossarsian","","0","0","","9669463"
"8157594","1","marina magdy","","0","0","","11112264"
"8157595","1","Bradley Jones","","0","0","","11112265"
"8157596","1","GageRoland","Phoenix, AZ, United States","0","0","","8077450"
"8157597","1","Penny","Darwin City, Northern Territory, Australia","0","0","","11112268"
"8157598","1","Ruben Castro","Orlando, FL, United States","0","0","","11112270"
"8157599","1","user8157599","Mumbai, Maharashtra, India","0","0","","11112272"
"8157600","1","lobster","","0","0","","11112275"
"8157601","13","Gaurav G.","","0","0","","11112276"
"8157602","1","George Page","Georgia, United States","0","0","","11112278"
"8157603","1","Kristine Dela Cruz Nieva","Tanza Cavite Sahud ulan ,Phillipines","0","0","","11112279"
"8157604","1","Chen Xie","Tokyo, Japan","0","0","","11112280"
"8157605","1","nam nguyen danh hoai","Hanoi, Vietnam","0","0","","11112281"
"8157606","1","Zarrin Tasnim Orthy","Abu Dhabi - United Arab Emirates","0","0","","11112283"
"8157607","31","Sirisha Chiruvolu","Montreal, QC, Canada","0","0","","11112285"
"8157608","1","thatoneging","Indiana, United States","0","0","","11112287"
"8157609","1","Ellesirc Mesina Bibon","","0","0","","11112291"
"8157610","1","azeoli","","0","0","","11112293"
"8157611","1","user8157611","","0","0","","11112294"
"8157612","1","Weichao Li","中国上海市","0","0","","11112296"
"8157613","1","Sandusky DUI Lawyer","","0","0","","11112297"
"8157614","1","user8157614","","0","0","","11112301"
"8157615","1","8bit-Cat","","0","0","","11112303"
"8157616","1","如果秋天再相遇","","0","0","","11112305"
"8157617","1","angel","Toronto, ON, Canada","0","0","","11112269"
"8157618","1","Eriwtfos","","0","0","","11112308"
"8157619","1","R.Strause","Baltimore, MD, United States","0","0","","11112309"
"8157620","1","kim","대한민국 Busan","0","0","","11112310"
"8157621","1","XLL","","0","0","","11112311"
"8157622","1","ismanto","","0","0","","11112312"
"8157623","354","Temizzi","Malaysia","22","3","","258154"
"8157624","1","Patrick Conway","","0","0","","11112314"
"8157625","51","Tyler Mitchell","Phoenix, AZ, United States","38","0","","11112316"
"8157626","23","Ned","Kuching Sarawak Malaysia","2","0","","11112317"
"8157627","1","Ryan","Rochester, NY, United States","0","0","","11112318"
"8157628","55","Ragnar Lothbrok","","7","0","","11112320"
"8157629","1","صادق احمد","","0","0","","11112322"
"8157630","9","Daniel Lei","Markham, ON, Canada","0","0","","11112323"
"8157631","1","Iarmstrong","","0","0","","11112324"
"8157632","83","Andersonfrfilho","Franca, State of São Paulo, Brazil","25","0","","11112327"
"8157633","1","Praveen De silva","HSBC Building, Hong Kong","0","0","","11112328"
"8157634","1","何继玮","","0","0","","11112329"
"8157636","1","Bryan Kruman","Pittsburgh, PA, United States","0","0","","11112333"
"8157637","1","Chingyuan Ho","中国广东省Guangzhou","0","0","","11112334"
"8157638","1","damao peng","中国上海市Shanghai Shi","0","0","","11112335"
"8157640","1","Mrs Ning","Chinatown, Chicago, IL, United States","0","0","","11112337"
"8157641","1","developerteam","Italy Street, Yerevan, Armenia","0","0","","11112338"
"8157642","1","Stefano","","0","0","","11112339"
"8157643","1","Alex Stef","Romania","0","0","","11112340"
"8157645","23","Marcos Dias","São Paulo, SP, Brasil","11","0","","11112341"
"8157646","1","calmchess","","0","0","","11112348"
"8157647","1","leo","Ernakulam, Kerala, India","0","0","","11112349"
"8157648","1","William Ti'iti'i Asiata","","0","0","","5196625"
"8157649","1","Ecah Hanapi","Malaysia","0","0","","11112354"
"8157650","1","Somil Bansal","Noida, Uttar Pradesh, India","0","0","","11112355"
"8157651","1","Maxwell Rodrigues","","0","0","","11112356"
"8157652","1","wuson","","0","0","","11112357"
"8157653","1","CooWoolf","","0","0","","11112359"
"8157654","1","yang","","0","0","","11112360"
"8157656","124","Cole Nelson","","27","1","","11112362"
"8157657","1","Grey Zhang","中国北京市Beijing Shi","0","0","","11112363"
"8157658","1","Wing Fung Leo Lau","","0","0","","11112364"
"8157659","1","Mannweon Seo","Seoul, Korea","0","0","","11112366"
"8157660","1","xinlei.hu","","0","0","","11112367"
"8157661","1","Aashish Parbagga","Brampton, ON, Canada","0","0","","11112369"
"8157662","1","Gehazi Bispo","São Cristóvão - SE, Brasil","0","0","","11112372"
"8157663","1","Charles0218","Taiwan","0","0","","11112373"
"8157664","1","wind","","0","0","","11112376"
"8157665","1","Chen Kang","","0","0","","11112379"
"8157666","1","Reihan Alavi","Jepara, Central Java, Indonesia","0","0","","11112380"
"8157667","1","m.jsclfjt.m","Rouyn-Noranda, QC, Canada","0","0","","11112382"
"8157668","1","John Peter","","0","0","","11112384"
"8157669","53","krezreal","","0","0","","11112385"
"8157670","1","James Kim","New York, NY, United States","0","0","","11112387"
"8157671","1","Shantanu Verma","India","0","0","","11112386"
"8157672","1","zul afmi","Indonesia","0","0","","11112388"
"8157673","3","Tommy Peele","Washington, DC, United States","0","0","","11112389"
"8157674","1","kiven","","0","0","","11112390"
"8157675","21","tb.96","","1","0","","11112392"
"8157676","1","K. Meyer","Omaha, NE, United States","0","0","","11112393"
"8157677","68","minika woon","","3","0","","11112394"
"8157678","1","WellsCai","","0","0","","11112395"
"8157679","1","Yunxiang Wang","","0","0","","11112397"
"8157680","1","Salvador Mendez","","0","0","","11091197"
"8157681","401","Dan","Indianapolis, IN, USA","22","3","","11112396"
"8157682","1","Richard Hatcher","","0","0","","7076911"
"8157683","1","YUN","","0","0","","11112398"
"8157684","1","elfsa","Morocco","0","0","","11112399"
"8157685","1","eclesiomelo","Vilhena","0","0","","10249017"
"8157686","21","hyper20","","0","0","","11112404"
"8157687","1","Madhusmita Behera","AZ, United States","0","0","","11112405"
"8157688","1","Mark ","","0","0","","11112407"
"8157689","21","Mr.White","china","0","0","","11112408"
"8157690","1","Dan ","","0","0","","11112409"
"8157692","1","Mick Elmes","","0","0","","11112416"
"8157693","1391","I haz kode","","416","194","","11112402"
"8157694","1","Sofia Sanchez","","0","0","","11112422"
"8157695","1","dj small_goodMusic","Johannesburg, Gauteng, South Africa","0","0","","11112423"
"8157696","1","EcstaticMark","Akron, OH, United States","0","0","","5030035"
"8157697","1","user8157697","","0","0","","11112424"
"8157698","1","magelive","中国Beijing Shi","0","0","","11112426"
"8157699","1","user8157699","","0","0","","11112425"
"8157700","1","StoneL","","0","0","","11112427"
"8157701","1","Kate Wells","","0","0","","11112430"
"8157702","1","Lucas Wise","","0","0","","11112431"
"8157703","1","user8157703","","0","0","","11112432"
"8157704","1","Toge Wu","中国北京市Beijing Shi","0","0","","11112434"
"8157705","1","bums","Seongnam-si, Gyeonggi-do, South Korea","0","0","","11112436"
"8157706","1","tpragik","Kathmandu, Central Development Region, Nepal","0","0","","11112439"
"8157707","1","Alex","","0","0","","11112441"
"8157708","1","Greg","","0","0","","11112442"
"8157709","1","Khoi Nguyen","Ho Chi Minh City, Ho Chi Minh, Vietnam","0","0","","11112443"
"8157710","1","Peter","","0","0","","11112446"
"8157711","1","Pan Hankins","China","0","0","","11112447"
"8157712","1","Gunni","","0","0","","11112452"
"8157713","1","Luis Medina Triana","New York, NY, United States","0","0","","11112453"
"8157714","1","Mette Nielsen","","0","0","","11112454"
"8157715","1","Miciah Martin","Reno, NV, United States","0","0","","11112455"
"8157716","1","eva","","0","0","","11112457"
"8157717","1","Death Prophet","","0","0","","11112460"
"8157718","1","duanmuyu","Chinatown, New York, NY, United States","0","0","","11112461"
"8157719","1","Marcelo Pereira","","0","0","","11112462"
"8157720","1","Eric Alberto da Silva","Piracicaba - SP, Brasil","0","0","","11112463"
"8157721","1","Akira.Eisen","","0","0","","11112465"
"8157722","1","YTJ","","0","0","","11112466"
"8157723","1","Naman Sethi","Delhi","0","0","","11112469"
"8157724","1","wallanpsantos","São Paulo, Brasil","0","0","","11112470"
"8157725","1","M.Lay","","0","0","","11112471"
"8157726","1","O. Kitouni","Rochester, NY, United States","0","0","","11112474"
"8157727","31","Jhonatan Tovar","","0","0","","11112475"
"8157728","1","H.Eric","中国四川省Chengdu Shi","0","0","","11112478"
"8157729","1","xiaojing li","USA","0","0","","11112480"
"8157730","1","Dakl","Sudan","0","0","","11112481"
"8157731","1","Abhishek Kumar","","0","0","","11112483"
"8157732","1","gfyulx","","0","0","","11112484"
"8157733","17","Big_Daddy","New Zealand","0","0","","11112485"
"8157734","1","Putri Ayu Hernawati","","0","0","","11112487"
"8157735","1","aristarc_phani","","0","0","","11112488"
"8157736","1","Onta Ss","","0","0","","9869614"
"8157737","63","Umar Hussain","","2","0","","6623783"
"8157738","1","gongwei chen","中国北京市Beijing Shi","0","0","","11112490"
"8157739","1","yax","埼玉県","0","0","","9672543"
"8157740","1","Aaditya Karthik","","0","0","","11112493"
"8157741","1","karthick v","Shanghai, China","0","0","","8385274"
"8157742","1","John B","Thailand","0","0","","11112494"
"8157743","3","geoffzhu","Beijing, 北京市中国","0","0","","11112495"
"8157744","1","sarat","","0","0","","11112499"
"8157745","1","Ramesh","USA","0","0","","11112500"
"8157746","178","astromz","","11","0","","11112501"
"8157747","1","Sadistic Panda","Wisconsin, United States","0","0","","11112502"
"8157748","1","EMI FERNADEZ","","0","0","","11112504"
"8157749","1","ume","","0","0","","11112507"
"8157750","1","whynotlh","","0","0","","11112508"
"8157751","1","EMiYiTu","China","0","0","","11112510"
"8157752","223","Roberto Capah","Indonesia","14","0","","11112511"
"8157753","1","user8157753","","0","0","","6647970"
"8157754","1","user8157754","","0","0","","11112513"
"8157755","1","Rayanu Desu","","0","0","","11112238"
"8157756","1","Sarshes","","0","0","","11112515"
"8157757","1","user8157757","","0","0","","11112516"
"8157758","1","quarkbark","Phoenix, AZ, United States","0","0","","11112518"
"8157759","1","Jason.Jiang","China","0","0","","11112519"
"8157760","1","Berdo Seok","대한민국 Seoul","0","0","","11112520"
"8157761","1","Daverin Nadesan","","0","0","","11112525"
"8157762","1","Nick Sorensen","","0","0","","11112526"
"8157763","1","user8157763","","0","0","","11112528"
"8157764","19","yourhaven10","","0","0","","11112529"
"8157765","1","Wong Ashley","Singapore","0","0","","11112531"
"8157766","1","vlad_poutine","","0","0","","11112537"
"8157767","1","W.fei","","0","0","","11112538"
"8157768","1","user8157768","sahnghai","0","0","","11112541"
"8157769","742","Bai Nguyen","Ho Chi Minh, Ho Chi Minh City, Vietnam","7","0","","11112544"
"8157770","1","joshua malilay","Manila, NCR, Philippines","0","0","","11112547"
"8157771","1","Rifky","","0","0","","11112548"
"8157772","11","Rob","","0","0","","11112550"
"8157773","1","Sergio Avila","","0","0","","11112552"
"8157774","1","谭玉龙","中国北京市Beijing Shi","0","0","","11112553"
"8157776","16","G.Panga","","4","0","","11112558"
"8157777","1","G-Code","New York, NY, United States","0","0","","11112559"
"8157778","1","Thanh Nguyen-Tan","","0","0","","11112561"
"8157779","21","Jason.gao","","0","0","","11112565"
"8157780","1","Snow","","0","0","","11112567"
"8157781","1","Zongs Hu","","0","0","","11112568"
"8157782","1","Spike","UK","0","0","","11112572"
"8157783","1","Tabitha","","0","0","","11112573"
"8157784","1","Jatoworm","","0","0","","11112575"
"8157785","1","Seho Oh","","0","0","","11112576"
"8157786","1","JasonFang","","0","0","","11112578"
"8157787","1","Ahmet Oguzhan","Türkiye","0","0","","11112581"
"8157788","1","Aitor","Bilbao, Vizcaya, España","0","0","","11112583"
"8157789","1017","Meg Risdal","Los Angeles, CA, USA","43","0","","11112584"
"8157790","1","mjbelanic","Orange County, CA, United States","0","0","","11112585"
"8157791","1","C. Crozier","Gilbert, AZ, United States","0","0","","11112587"
"8157792","1","user8157792","","0","0","","7019846"
"8157793","1","Banana_Viking","","0","0","","11112592"
"8157794","1","miaon_nmiao","","0","0","","11112594"
"8157795","1","Fan Bu","","0","0","","11112596"
"8157796","1","monu","","0","0","","11112597"
"8157797","1","Aaron Chaon","","0","0","","11112598"
"8157798","1","SandVi John","ChinaShandong","0","0","","11112600"
"8157799","1","张彦彬","中国广东省深圳市南山区","0","0","","11112601"
"8157800","1","Yoshizumi Endo","","0","0","","1249563"
"8157801","1","Shabaz","","0","0","","11112603"
"8157802","1","Astrid Helene O. Bakken","Oslo, Norge","0","0","","7144633"
"8157803","1","user8157803","","0","0","","11112605"
"8157804","1","Joseph Denis","California, United States","0","0","","11112607"
"8157805","1","Moni Monicaa","","0","0","","11112608"
"8157806","1","Kirthi.n","","0","0","","11112609"
"8157807","26","Binny Peza","","0","0","","11112610"
"8157808","1","เศรษฐ์ ไกรทัศน์","Bangkok Thailand","0","0","","11112612"
"8157809","1","denden087","Makati, NCR, Philippines","0","0","","11112615"
"8157810","531","holastello","","331","3","","11112617"
"8157812","1","user8157812","中国吉林省Changchun Shi","0","0","","11112619"
"8157813","1","Shahin ekbal","","0","0","","11112620"
"8157814","1","px yan","","0","0","","11112621"
"8157816","36","event_horizon","","0","0","","11112625"
"8157817","1","salma magdi","","0","0","","11112626"
"8157818","1","Ismael Flores","","0","0","","10837722"
"8157819","1","Jianhai Chen","","0","0","","11112628"
"8157820","1","Folks","Urca, Rio de Janeiro - RJ, Brasil","0","0","","11112073"
"8157821","26","zq w","","0","0","","11112630"
"8157822","1","Đông Thành","Việt Nam","0","0","","11112631"
